Year,Month,For Lifeline Customers,kWh Consumption,Generation Charge,Previous Months Adjustment on Generation Cost,Previous Years Adjustment,Power Act Reduction,Transmission Charge,System Loss Charge,Distribution Charge,Distribution Rate True-UP,Supply Charge,Supply Cust Charge,Metering Charge,Metering Cust Charge,Reset Cost Adj,Lifeline Discount,Lifeline Rate Subsidy,Snr. Citizen Subsidy,Cross Subsidy Charge,CERA Refund,Current RPT,Local Franchise Tax,VAT,Energy Tax,Universal Charge,FIT-All Renewable,Total Bill
2010,9,False,300,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,1.2298,,0.5832,0.0647,0.4176,0.0218,,,0.1265,,0.0103,,,0.0474,0.9276,,0.1003,,10.5490
2010,9,False,400,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,1.5836,,0.5832,0.0485,0.4176,0.0164,,,0.1265,,0.0103,,,0.0490,0.9677,,0.1003,,10.9229
2010,9,False,500,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0388,0.4176,0.0131,,,0.1265,,0.0103,,,0.0520,1.0405,,0.1003,,11.6019
2010,9,False,600,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0323,0.4176,0.0109,,,0.1265,,0.0103,,,0.0520,1.0394,,0.1003,,11.5922
2010,9,False,700,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0277,0.4176,0.0094,,,0.1265,,0.0103,,,0.0520,1.0387,0.0071,0.1003,,11.5924
2010,9,False,800,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0243,0.4176,0.0082,,,0.1265,,0.0103,,,0.0519,1.0381,0.0188,0.1003,,11.5987
2010,9,False,900,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0216,0.4176,0.0073,,,0.1265,,0.0103,,,0.0519,1.0377,0.0278,0.1003,,11.6037
2010,9,False,1000,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0194,0.4176,0.0066,,,0.1265,,0.0103,,,0.0519,1.0373,0.0350,0.1003,,11.6077
2010,9,False,1500,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0129,0.4176,0.0044,,,0.1265,,0.0103,,,0.0519,1.0363,0.0900,0.1003,,11.6530
2010,9,False,3000,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0065,0.4176,0.0022,,,0.1265,,0.0103,,,0.0518,1.0352,0.2200,0.1003,,11.7732
2010,9,False,5000,5.4119,0.0241,(0.0169),(0.0078),0.9594,0.6491,2.1998,,0.5832,0.0039,0.4176,0.0013,,,0.1265,,0.0103,,,0.0518,1.0348,0.2720,0.1003,,11.8213
2010,10,True,50,4.3140,0.0555,,(0.0091),0.9750,0.5435,0.8547,,0.5832,0.3880,0.4176,0.1310,,(4.1035),,,0.0103,,,0.0208,0.3081,,0.0479,,4.5370
2010,10,True,70,4.3140,0.0555,,(0.0091),0.9750,0.5435,0.8547,,0.5832,0.2771,0.4176,0.0936,,(2.8206),,,0.0103,,,0.0265,0.4449,,0.0479,,5.8142
2010,10,True,100,4.3140,0.0555,,(0.0091),0.9750,0.5435,0.8547,,0.5832,0.1940,0.4176,0.0655,,(1.5895),,,0.0103,,,0.0321,0.5800,,0.0479,,7.0747
2010,10,False,200,4.3140,0.0555,,(0.0091),0.9750,0.5435,0.8547,,0.5832,0.0970,0.4176,0.0328,,,0.1339,,0.0103,,,0.0400,0.7722,,0.0479,,8.8685
2010,10,False,300,4.3140,0.0555,,(0.0091),0.9750,0.5435,1.2298,,0.5832,0.0647,0.4176,0.0218,,,0.1339,,0.0103,,,0.0417,0.8122,,0.0479,,9.2420
2010,10,False,400,4.3140,0.0555,,(0.0091),0.9750,0.5435,1.5836,,0.5832,0.0485,0.4176,0.0164,,,0.1339,,0.0103,,,0.0434,0.8523,,0.0479,,9.6159
2010,10,False,500,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0388,0.4176,0.0131,,,0.1339,,0.0103,,,0.0464,0.9250,,0.0479,,10.2949
2010,10,False,600,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0323,0.4176,0.0109,,,0.1339,,0.0103,,,0.0463,0.9240,,0.0479,,10.2851
2010,10,False,700,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0277,0.4176,0.0094,,,0.1339,,0.0103,,,0.0463,0.9232,0.0071,0.0479,,10.2853
2010,10,False,800,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0243,0.4176,0.0082,,,0.1339,,0.0103,,,0.0463,0.9227,0.0188,0.0479,,10.2917
2010,10,False,900,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0216,0.4176,0.0073,,,0.1339,,0.0103,,,0.0463,0.9222,0.0278,0.0479,,10.2967
2010,10,False,1000,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0194,0.4176,0.0066,,,0.1339,,0.0103,,,0.0462,0.9219,0.0350,0.0479,,10.3007
2010,10,False,1500,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0129,0.4176,0.0044,,,0.1339,,0.0103,,,0.0462,0.9208,0.0900,0.0479,,10.3459
2010,10,False,3000,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0065,0.4176,0.0022,,,0.1339,,0.0103,,,0.0462,0.9198,0.2200,0.0479,,10.4662
2010,10,False,5000,4.3140,0.0555,,(0.0091),0.9750,0.5435,2.1998,,0.5832,0.0039,0.4176,0.0013,,,0.1339,,0.0103,,,0.0461,0.9194,0.2720,0.0479,,10.5143
2010,11,True,50,5.2940,0.0555,,(0.0105),1.1300,0.6665,0.8547,,0.5832,0.3880,0.4176,0.1310,,(4.7325),,,0.0103,,,0.0239,0.3551,,0.0479,,5.2147
2010,11,True,70,5.2940,0.0555,,(0.0105),1.1300,0.6665,0.8547,,0.5832,0.2771,0.4176,0.0936,,(3.2609),,,0.0103,,,0.0306,0.5147,,0.0479,,6.7043
2010,11,True,100,5.2940,0.0555,,(0.0105),1.1300,0.6665,0.8547,,0.5832,0.1940,0.4176,0.0655,,(1.8411),,,0.0103,,,0.0371,0.6725,,0.0479,,8.1772
2010,11,False,200,5.2940,0.0555,,(0.0105),1.1300,0.6665,0.8547,,0.5832,0.0970,0.4176,0.0328,,,0.1225,,0.0103,,,0.0463,0.8936,,0.0479,,10.2414
2010,11,False,300,5.2940,0.0555,,(0.0105),1.1300,0.6665,1.2298,,0.5832,0.0647,0.4176,0.0218,,,0.1225,,0.0103,,,0.0479,0.9337,,0.0479,,10.6149
2010,11,False,400,5.2940,0.0555,,(0.0105),1.1300,0.6665,1.5836,,0.5832,0.0485,0.4176,0.0164,,,0.1225,,0.0103,,,0.0496,0.9737,,0.0479,,10.9888
2010,11,False,500,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0388,0.4176,0.0131,,,0.1225,,0.0103,,,0.0526,1.0465,,0.0479,,11.6678
2010,11,False,600,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0323,0.4176,0.0109,,,0.1225,,0.0103,,,0.0526,1.0454,,0.0479,,11.6580
2010,11,False,700,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0277,0.4176,0.0094,,,0.1225,,0.0103,,,0.0525,1.0447,0.0071,0.0479,,11.6582
2010,11,False,800,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0243,0.4176,0.0082,,,0.1225,,0.0103,,,0.0525,1.0441,0.0188,0.0479,,11.6646
2010,11,False,900,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0216,0.4176,0.0073,,,0.1225,,0.0103,,,0.0525,1.0437,0.0278,0.0479,,11.6696
2010,11,False,1000,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0194,0.4176,0.0066,,,0.1225,,0.0103,,,0.0525,1.0433,0.0350,0.0479,,11.6736
2010,11,False,1500,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0129,0.4176,0.0044,,,0.1225,,0.0103,,,0.0524,1.0423,0.0900,0.0479,,11.7188
2010,11,False,3000,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0065,0.4176,0.0022,,,0.1225,,0.0103,,,0.0524,1.0413,0.2200,0.0479,,11.8391
2010,11,False,5000,5.2940,0.0555,,(0.0105),1.1300,0.6665,2.1998,,0.5832,0.0039,0.4176,0.0013,,,0.1225,,0.0103,,,0.0524,1.0408,0.2720,0.0479,,11.8872
2010,12,True,50,4.9781,0.0555,,(0.0121),1.2845,0.6484,0.8547,,0.5832,0.3880,0.4176,0.1310,,(4.6428),,,0.0103,,,0.0235,0.3100,,0.0479,,5.0779
2010,12,True,70,4.9781,0.0555,,(0.0121),1.2845,0.6484,0.8547,,0.5832,0.2771,0.4176,0.0936,,(3.1980),,,0.0103,,,0.0300,0.4664,,0.0479,,6.5371
2010,12,True,100,4.9781,0.0555,,(0.0121),1.2845,0.6484,0.8547,,0.5832,0.1940,0.4176,0.0655,,(1.8052),,,0.0103,,,0.0364,0.6209,,0.0479,,7.9797
2010,12,False,200,4.9781,0.0555,,(0.0121),1.2845,0.6484,0.8547,,0.5832,0.0970,0.4176,0.0328,,,0.1136,,0.0103,,,0.0453,0.8367,,0.0479,,9.9935
2010,12,False,300,4.9781,0.0555,,(0.0121),1.2845,0.6484,1.2298,,0.5832,0.0647,0.4176,0.0218,,,0.1136,,0.0103,,,0.0470,0.8767,,0.0479,,10.3670
2010,12,False,400,4.9781,0.0555,,(0.0121),1.2845,0.6484,1.5836,,0.5832,0.0485,0.4176,0.0164,,,0.1136,,0.0103,,,0.0486,0.9168,,0.0479,,10.7409
2010,12,False,500,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0388,0.4176,0.0131,,,0.1136,,0.0103,,,0.0517,0.9895,,0.0479,,11.4199
2010,12,False,600,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0323,0.4176,0.0109,,,0.1136,,0.0103,,,0.0516,0.9885,,0.0479,,11.4102
2010,12,False,700,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0277,0.4176,0.0094,,,0.1136,,0.0103,,,0.0516,0.9877,0.0071,0.0479,,11.4103
2010,12,False,800,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0243,0.4176,0.0082,,,0.1136,,0.0103,,,0.0516,0.9872,0.0188,0.0479,,11.4167
2010,12,False,900,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0216,0.4176,0.0073,,,0.1136,,0.0103,,,0.0515,0.9868,0.0278,0.0479,,11.4217
2010,12,False,1000,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0194,0.4176,0.0066,,,0.1136,,0.0103,,,0.0515,0.9864,0.0350,0.0479,,11.4257
2010,12,False,1500,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0129,0.4176,0.0044,,,0.1136,,0.0103,,,0.0515,0.9854,0.0900,0.0479,,11.4709
2010,12,False,3000,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0065,0.4176,0.0022,,,0.1136,,0.0103,,,0.0514,0.9843,0.2200,0.0479,,11.5912
2010,12,False,5000,4.9781,0.0555,,(0.0121),1.2845,0.6484,2.1998,,0.5832,0.0039,0.4176,0.0013,,,0.1136,,0.0103,,,0.0514,0.9839,0.2720,0.0479,,11.6393
2011,1,True,50,4.7439,0.0555,,(0.0111),1.0510,0.6179,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.4830),,,0.0103,,,0.0227,0.3131,,0.0479,,4.9213
2011,1,True,70,4.7439,0.0555,,(0.0111),1.0510,0.6179,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.0858),,,0.0103,,,0.0289,0.4636,,0.0479,,6.3259
2011,1,True,100,4.7439,0.0555,,(0.0111),1.0510,0.6179,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.7409),,,0.0103,,,0.0351,0.6123,,0.0479,,7.7137
2011,1,False,200,4.7439,0.0555,,(0.0111),1.0510,0.6179,0.9300,,0.6349,0.1056,0.4658,0.0250,,,0.1317,,0.0103,,,0.0438,0.8224,,0.0479,,9.6746
2011,1,False,300,4.7439,0.0555,,(0.0111),1.0510,0.6179,1.3383,,0.6349,0.0704,0.4658,0.0167,,,0.1317,,0.0103,,,0.0456,0.8664,,0.0479,,10.0852
2011,1,False,400,4.7439,0.0555,,(0.0111),1.0510,0.6179,1.7235,,0.6349,0.0528,0.4658,0.0125,,,0.1317,,0.0103,,,0.0474,0.9102,,0.0479,,10.4942
2011,1,False,500,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0422,0.4658,0.0100,,,0.1317,,0.0103,,,0.0507,0.9895,,0.0479,,11.2346
2011,1,False,600,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0352,0.4658,0.0083,,,0.1317,,0.0103,,,0.0507,0.9885,,0.0479,,11.2248
2011,1,False,700,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0302,0.4658,0.0071,,,0.1317,,0.0103,,,0.0507,0.9877,0.0071,0.0479,,11.2249
2011,1,False,800,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0264,0.4658,0.0063,,,0.1317,,0.0103,,,0.0506,0.9872,0.0188,0.0479,,11.2313
2011,1,False,900,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0235,0.4658,0.0056,,,0.1317,,0.0103,,,0.0506,0.9867,0.0278,0.0479,,11.2362
2011,1,False,1000,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0211,0.4658,0.0050,,,0.1317,,0.0103,,,0.0506,0.9864,0.0350,0.0479,,11.2402
2011,1,False,1500,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0141,0.4658,0.0033,,,0.1317,,0.0103,,,0.0506,0.9853,0.0900,0.0479,,11.2854
2011,1,False,3000,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0070,0.4658,0.0017,,,0.1317,,0.0103,,,0.0505,0.9843,0.2200,0.0479,,11.4056
2011,1,False,5000,4.7439,0.0555,,(0.0111),1.0510,0.6179,2.3943,,0.6349,0.0042,0.4658,0.0010,,,0.1317,,0.0103,,,0.0505,0.9839,0.2720,0.0479,,11.4537
2011,2,True,50,4.8623,0.0555,,(0.0105),1.0765,0.6564,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.5742),,,0.0103,,,0.0231,0.3404,,0.0479,,5.0409
2011,2,True,70,4.8623,0.0555,,(0.0105),1.0765,0.6564,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.1497),,,0.0103,,,0.0295,0.4942,,0.0479,,6.4763
2011,2,True,100,4.8623,0.0555,,(0.0105),1.0765,0.6564,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.7774),,,0.0103,,,0.0358,0.6462,,0.0479,,7.8949
2011,2,False,200,4.8623,0.0555,,(0.0105),1.0765,0.6564,0.9300,,0.6349,0.1056,0.4658,0.0250,,,0.1391,0.0001,0.0103,,,0.0448,0.8616,,0.0479,,9.9052
2011,2,False,300,4.8623,0.0555,,(0.0105),1.0765,0.6564,1.3383,,0.6349,0.0704,0.4658,0.0167,,,0.1391,0.0001,0.0103,,,0.0466,0.9056,,0.0479,,10.3158
2011,2,False,400,4.8623,0.0555,,(0.0105),1.0765,0.6564,1.7235,,0.6349,0.0528,0.4658,0.0125,,,0.1391,0.0001,0.0103,,,0.0484,0.9494,,0.0479,,10.7249
2011,2,False,500,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0422,0.4658,0.0100,,,0.1391,0.0001,0.0103,,,0.0517,1.0287,,0.0479,,11.4652
2011,2,False,600,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0352,0.4658,0.0083,,,0.1391,0.0001,0.0103,,,0.0516,1.0277,,0.0479,,11.4554
2011,2,False,700,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0302,0.4658,0.0071,,,0.1391,0.0001,0.0103,,,0.0516,1.0269,0.0071,0.0479,,11.4556
2011,2,False,800,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0264,0.4658,0.0063,,,0.1391,0.0001,0.0103,,,0.0516,1.0264,0.0188,0.0479,,11.4619
2011,2,False,900,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0235,0.4658,0.0056,,,0.1391,0.0001,0.0103,,,0.0516,1.0259,0.0278,0.0479,,11.4669
2011,2,False,1000,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0211,0.4658,0.0050,,,0.1391,0.0001,0.0103,,,0.0516,1.0256,0.0350,0.0479,,11.4708
2011,2,False,1500,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0141,0.4658,0.0033,,,0.1391,0.0001,0.0103,,,0.0515,1.0245,0.0900,0.0479,,11.5160
2011,2,False,3000,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0070,0.4658,0.0017,,,0.1391,0.0001,0.0103,,,0.0515,1.0235,0.2200,0.0479,,11.6362
2011,2,False,5000,4.8623,0.0555,,(0.0105),1.0765,0.6564,2.3943,,0.6349,0.0042,0.4658,0.0010,,,0.1391,0.0001,0.0103,,,0.0514,1.0231,0.2720,0.0479,,11.6843
2011,3,True,50,4.8461,0.0555,,(0.0182),1.0409,0.6415,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.5408),,,0.0103,,,0.0229,0.3318,,0.0479,,4.9911
2011,3,True,70,4.8461,0.0555,,(0.0182),1.0409,0.6415,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.1263),,,0.0103,,,0.0293,0.4844,,0.0479,,6.4152
2011,3,True,100,4.8461,0.0555,,(0.0182),1.0409,0.6415,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.7641),,,0.0103,,,0.0355,0.6352,,0.0479,,7.8226
2011,3,False,200,4.8461,0.0555,,(0.0182),1.0409,0.6415,0.9300,,0.6349,0.1056,0.4658,0.0250,,,0.1463,,0.0103,,,0.0444,0.8499,,0.0479,,9.8259
2011,3,False,300,4.8461,0.0555,,(0.0182),1.0409,0.6415,1.3383,,0.6349,0.0704,0.4658,0.0167,,,0.1463,,0.0103,,,0.0462,0.8938,,0.0479,,10.2365
2011,3,False,400,4.8461,0.0555,,(0.0182),1.0409,0.6415,1.7235,,0.6349,0.0528,0.4658,0.0125,,,0.1463,,0.0103,,,0.0481,0.9377,,0.0479,,10.6455
2011,3,False,500,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0422,0.4658,0.0100,,,0.1463,,0.0103,,,0.0513,1.0170,,0.0479,,11.3859
2011,3,False,600,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0352,0.4658,0.0083,,,0.1463,,0.0103,,,0.0513,1.0160,,0.0479,,11.3761
2011,3,False,700,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0302,0.4658,0.0071,,,0.1463,,0.0103,,,0.0513,1.0152,0.0071,0.0479,,11.3762
2011,3,False,800,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0264,0.4658,0.0063,,,0.1463,,0.0103,,,0.0513,1.0146,0.0188,0.0479,,11.3826
2011,3,False,900,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0235,0.4658,0.0056,,,0.1463,,0.0103,,,0.0512,1.0142,0.0278,0.0479,,11.3875
2011,3,False,1000,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0211,0.4658,0.0050,,,0.1463,,0.0103,,,0.0512,1.0139,0.0350,0.0479,,11.3915
2011,3,False,1500,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0141,0.4658,0.0033,,,0.1463,,0.0103,,,0.0512,1.0128,0.0900,0.0479,,11.4367
2011,3,False,3000,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0070,0.4658,0.0017,,,0.1463,,0.0103,,,0.0511,1.0118,0.2200,0.0479,,11.5569
2011,3,False,5000,4.8461,0.0555,,(0.0182),1.0409,0.6415,2.3943,,0.6349,0.0042,0.4658,0.0010,,,0.1463,,0.0103,,,0.0511,1.0113,0.2720,0.0479,,11.6050
2011,4,True,50,5.0474,0.0555,,(0.0148),1.0469,0.6401,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.6438),,,0.0103,,,0.0235,0.3597,,0.0479,,5.1258
2011,4,True,70,5.0474,0.0555,,(0.0148),1.0469,0.6401,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.1984),,,0.0103,,,0.0300,0.5160,,0.0479,,6.5847
2011,4,True,100,5.0474,0.0555,,(0.0148),1.0469,0.6401,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.8053),,,0.0103,,,0.0364,0.6705,,0.0479,,8.0268
2011,4,False,200,5.0474,0.0555,,(0.0148),1.0469,0.6401,0.9300,,0.6349,0.1056,0.4658,0.0250,,,0.1664,,0.0103,,,0.0456,0.8926,,0.0479,,10.0991
2011,4,False,300,5.0474,0.0555,,(0.0148),1.0469,0.6401,1.3383,,0.6349,0.0704,0.4658,0.0167,,,0.1664,,0.0103,,,0.0474,0.9365,,0.0479,,10.5097
2011,4,False,400,5.0474,0.0555,,(0.0148),1.0469,0.6401,1.7235,,0.6349,0.0528,0.4658,0.0125,,,0.1664,,0.0103,,,0.0492,0.9804,,0.0479,,10.9188
2011,4,False,500,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0422,0.4658,0.0100,,,0.1664,,0.0103,,,0.0525,1.0597,,0.0479,,11.6591
2011,4,False,600,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0352,0.4658,0.0083,,,0.1664,,0.0103,,,0.0525,1.0587,,0.0479,,11.6493
2011,4,False,700,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0302,0.4658,0.0071,,,0.1664,,0.0103,,,0.0524,1.0579,0.0071,0.0479,,11.6495
2011,4,False,800,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0264,0.4658,0.0063,,,0.1664,,0.0103,,,0.0524,1.0573,0.0188,0.0479,,11.6558
2011,4,False,900,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0235,0.4658,0.0056,,,0.1664,,0.0103,,,0.0524,1.0569,0.0278,0.0479,,11.6608
2011,4,False,1000,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0211,0.4658,0.0050,,,0.1664,,0.0103,,,0.0524,1.0566,0.0350,0.0479,,11.6647
2011,4,False,1500,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0141,0.4658,0.0033,,,0.1664,,0.0103,,,0.0523,1.0555,0.0900,0.0479,,11.7099
2011,4,False,3000,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0070,0.4658,0.0017,,,0.1664,,0.0103,,,0.0523,1.0545,0.2200,0.0479,,11.8301
2011,4,False,5000,5.0474,0.0555,,(0.0148),1.0469,0.6401,2.3943,,0.6349,0.0042,0.4658,0.0010,,,0.1664,,0.0103,,,0.0523,1.0540,0.2720,0.0479,,11.8782
2011,5,True,50,5.0161,0.0555,,(0.0132),0.9911,0.6287,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.5945),,,0.0103,,,0.0232,0.3821,,0.0479,,5.1003
2011,5,True,70,5.0161,0.0555,,(0.0132),0.9911,0.6287,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.1639),,,0.0103,,,0.0296,0.5366,,0.0479,,6.5426
2011,5,True,100,5.0161,0.0555,,(0.0132),0.9911,0.6287,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.7856),,,0.0103,,,0.0360,0.6893,,0.0479,,7.9680
2011,5,False,200,5.0161,0.0555,,(0.0132),0.9911,0.6287,0.9300,,0.6349,0.1056,0.4658,0.0250,,,0.1379,0.0001,0.0103,,,0.0449,0.9056,,0.0479,,9.9862
2011,5,False,300,5.0161,0.0555,,(0.0132),0.9911,0.6287,1.3383,,0.6349,0.0704,0.4658,0.0167,,,0.1379,0.0001,0.0103,,,0.0468,0.9496,,0.0479,,10.3968
2011,5,False,400,5.0161,0.0555,,(0.0132),0.9911,0.6287,1.7235,,0.6349,0.0528,0.4658,0.0125,,,0.1379,0.0001,0.0103,,,0.0486,0.9934,,0.0479,,10.8059
2011,5,False,500,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0422,0.4658,0.0100,,,0.1379,0.0001,0.0103,,,0.0519,1.0727,,0.0479,,11.5462
2011,5,False,600,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0352,0.4658,0.0083,,,0.1379,0.0001,0.0103,,,0.0518,1.0717,,0.0479,,11.5364
2011,5,False,700,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0302,0.4658,0.0071,,,0.1379,0.0001,0.0103,,,0.0518,1.0709,0.0071,0.0479,,11.5366
2011,5,False,800,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0264,0.4658,0.0063,,,0.1379,0.0001,0.0103,,,0.0518,1.0703,0.0188,0.0479,,11.5429
2011,5,False,900,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0235,0.4658,0.0056,,,0.1379,0.0001,0.0103,,,0.0518,1.0699,0.0278,0.0479,,11.5479
2011,5,False,1000,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0211,0.4658,0.0050,,,0.1379,0.0001,0.0103,,,0.0517,1.0696,0.0350,0.0479,,11.5518
2011,5,False,1500,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0141,0.4658,0.0033,,,0.1379,0.0001,0.0103,,,0.0517,1.0685,0.0900,0.0479,,11.5970
2011,5,False,3000,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0070,0.4658,0.0017,,,0.1379,0.0001,0.0103,,,0.0517,1.0675,0.2200,0.0479,,11.7172
2011,5,False,5000,5.0161,0.0555,,(0.0132),0.9911,0.6287,2.3943,,0.6349,0.0042,0.4658,0.0010,,,0.1379,0.0001,0.0103,,,0.0516,1.0670,0.2720,0.0479,,11.7653
2011,6,True,50,5.5265,0.0314,,(0.0070),1.0154,0.6608,0.9300,,0.6349,0.4224,0.4658,0.1000,,(4.8779),,,0.0103,,,0.0246,0.3761,,0.0479,,5.3612
2011,6,True,70,5.5265,0.0314,,(0.0070),1.0154,0.6608,0.9300,,0.6349,0.3017,0.4658,0.0714,,(3.3623),,,0.0103,,,0.0314,0.5409,,0.0479,,6.8991
2011,6,True,100,5.5265,0.0314,,(0.0070),1.0154,0.6608,0.9300,,0.6349,0.2112,0.4658,0.0500,,(1.8989),,,0.0103,,,0.0382,0.7039,,0.0479,,8.4203
